intervalo,fecha_completa,76,67,59,40,63,61,65,60,58,47,41,39,32,74,73,45,48,55,75,72,71,46,1,42,2,35,50,51,43,49
2023-12-28 00:00:00,2023-12-28,40,43,3,0,9,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-27 00:00:00,2023-12-27,40,38,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-26 00:00:00,2023-12-26,50,43,5,0,11,0,1,2,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-25 00:00:00,2023-12-25,42,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-24 00:00:00,2023-12-24,49,52,5,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-23 00:00:00,2023-12-23,49,50,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-22 00:00:00,2023-12-22,54,48,11,0,0,0,2,2,2,2,2,2,2,4,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-21 00:00:00,2023-12-21,54,43,5,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-20 00:00:00,2023-12-20,41,45,5,0,0,0,3,2,2,2,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-19 00:00:00,2023-12-19,40,39,11,0,0,0,2,2,2,2,3,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-18 00:00:00,2023-12-18,46,42,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-17 00:00:00,2023-12-17,39,31,8,0,9,0,0,0,0,0,0,0,0,0,0,0,6160,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-16 00:00:00,2023-12-16,44,44,4,19,53,7,0,0,0,0,0,0,0,0,0,0,978,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-15 00:00:00,2023-12-15,41,47,5,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-14 00:00:00,2023-12-14,43,52,74,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-13 00:00:00,2023-12-13,47,43,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
