intervalo,fecha_completa,57,55,65,52,47,50,49,32,38,44,54,56,64,67,36,58,42,39,45,33,37,43,1,13,12,11,10,9,46,8,2
2023-12-29 00:00:00,2023-12-29,68,0,2,11,12,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-28 00:00:00,2023-12-28,84,6,3,11,9,0,0,0,0,0,0,0,0,1,9,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-27 00:00:00,2023-12-27,35,7,2,8,10,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-26 00:00:00,2023-12-26,74,34,0,11,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-25 00:00:00,2023-12-25,25,12,1,3,4,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-24 00:00:00,2023-12-24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-23 00:00:00,2023-12-23,9,15,5,5,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-22 00:00:00,2023-12-22,23,7,2,17,20,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-21 00:00:00,2023-12-21,12,14,3,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-20 00:00:00,2023-12-20,75,36,6,8,10,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-19 00:00:00,2023-12-19,88,32,6,9,9,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-18 00:00:00,2023-12-18,92,16,1,19,15,0,0,0,0,0,0,0,0,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
